index;imdbID;tmdbID;imdbRating;imdbVoteCount;tmdbRating;originalTitle;genres;countries;year;runtime;cast;significants;title;overview;tagline;video;posterPath;poster_URLs_original;age;netflix;disney;prime;hbo
0;tt13667212;629277;43;309;69;차인표;[35];['KR'];2021;102;['Cha In-pyo', 'Jo Dal-hwan', 'Song Jae-ryong', 'Ji Seung-hyun', 'Shin Ae-ra', 'Shin Shin-ae', 'Ryu Seung-ryong'];['Kim Dong-gyu'];What Happened to Mr Cha?;With the peak of his career long behind him, an actor clings to his past glory — until a sudden wake-up call forces him to face who he's become.;;d7ZP8ywcn8g;/fzUXLPjTDihfcnCxWdVJOAj6oCd.jpg;https://image.tmdb.org/t/p/original/fzUXLPjTDihfcnCxWdVJOAj6oCd.jpg;12;True;False;False;False
1;tt14781176;604360;53;2615;61;제8일의 밤;[27, 53];['KR'];2021;115;['Lee Sung-min', 'Nam Da-reum', 'Park Hae-jun', 'Kim You-jung', 'Kim Dong-young', 'Lee Eol', 'Choi Jin-ho'];['Kim Tae-hyoung'];The 8th Night;With prayer beads in one hand and an ax in the other, a monk hunts down a millennia-old spirit that's possessing humans and unleashing hell on Earth.;Dark night of the soul.;;/trSDStH3UP4ux4lAILNNSqDXSB3.jpg;https://image.tmdb.org/t/p/original/trSDStH3UP4ux4lAILNNSqDXSB3.jpg;16;True;False;False;False
2;tt3967878;467824;60;4775;64;인랑;[28, 878];['KR'];2018;140;['Gang Dong-won', 'Han Hyo-joo', 'Kim Moo-yul', 'Jung Woo-sung', 'Heo Joon-ho', 'Han Yeri', 'Choi Min-ho'];['Kim Jee-woon'];Illang: The Wolf Brigade;In 2029, the elite police squad Illang combats a terrorist group opposing reunification of the two Koreas. But another enemy may be lurking nearby.;;OlI7wWCLMNM;/71JMWqNDRz2Au59JYosfn5W8nuS.jpg;https://image.tmdb.org/t/p/original/71JMWqNDRz2Au59JYosfn5W8nuS.jpg;15;True;False;False;False
3;tt14880280;840611;40;35;35;이수근의 눈치코치;[35];[];2021;45;['Lee Su-geun'];['Kim Joo-hyung'];Lee Su-geun: The Sense Coach;Lee Su-geun's rise to Korean comedy stardom went hand in hand with his mastery over picking up social cues. Now, he's ready to share his know-hows.;;;/2TrJlzzsYaFkZbZXtPQ9tMI9GgO.jpg;https://image.tmdb.org/t/p/original/2TrJlzzsYaFkZbZXtPQ9tMI9GgO.jpg;7;True;False;False;False
4;tt10763618;570503;72;3237;79;유열의 음악앨범;[18, 10749];['KR'];2019;122;['Kim Go-eun', 'Jung Hae-in', 'Park Hae-jun', 'Kim Kuk-hee', 'Jung Yoo-jin', 'Choi Jun-young', 'Nam Moon-chul'];['Jung Ji-woo'];Tune in for Love;In 1994, on the first day that Yoo Yeul went on air as the new DJ of the popular radio show ‘Music Album,' a college girl Mi-su meets Hyun-woo who happens to drop by the bakery she works at. Like the music streaming from the radio, their frequencies slowly come in sync;;;;;;;;;
5;tt13866142;783753;66;609;85;위시유;[18, 10402, 10749];['KR'];2021;101;['Kang In-soo', 'Lee Sang', 'Park Soo-bin', 'Baek Seo-bin'];['Sung Do-joon'];Wish You;Singing and dreaming together, a talented singer-songwriter and a same-aged keyboardist add harmony and love to each other's lives.;;;/lvYrAUfx9DkhLVC07vD8wJQK3iA.jpg;https://image.tmdb.org/t/p/original/lvYrAUfx9DkhLVC07vD8wJQK3iA.jpg;10;True;False;False;False
6;tt6890582;452015;59;5314;62;염력;[28, 14];['KR'];2018;101;['Ryu Seung-ryong', 'Shim Eun-kyung', 'Park Jeong-min', 'Kim Min-jae', 'Jung Yu-mi', 'Yoo Seung-mok', 'Kim Yeong-seon'];['Yeon Sang-ho'];Psychokinesis;An ordinary guy suddenly finds he has superpowers he can use to help his spirited daughter and the people around them, but he also runs into trouble in the process.;;1EkIWVjBBc0;/tyTAYYWHyfDcAXYmNa0ifm1JrD.jpg;https://image.tmdb.org/t/p/original/tyTAYYWHyfDcAXYmNa0ifm1JrD.jpg;15;True;False;False;False
7;tt7738048;574303;64;1948;61;악질경찰;[28, 80, 18];['KR'];2019;127;['Lee Sun-kyun', 'Jeon So-nee', 'Park Hae-jun', 'Song Young-chang', 'Park Byung-eun', 'Kim Min-jae', 'Kwon Han-sol'];['Lee Jeong-beom'];Jo Pil-ho: The Dawning Rage;On the run from a dogged internal affairs agent, a corrupt cop reluctantly teams up with a defiant teen to unravel a conspiracy -- before it's too late.;;yLTTEkgsBEc;/k4QPUYRupu7Jv8ZWS9hiLw5OuhB.jpg;https://image.tmdb.org/t/p/original/k4QPUYRupu7Jv8ZWS9hiLw5OuhB.jpg;17;True;False;False;False
8;tt12838766;581389;66;22504;72;승리호;[28, 12, 18];['KR'];2021;136;['Song Joong-ki', 'Kim Tae-ri', 'Yoo Hae-jin', 'Jin Sun-kyu', 'Richard Armitage', 'Kim Moo-yul', 'Park Ye-rin'];['Jo Sung-hee'];Space Sweepers;When the crew of a space junk collector ship called The Victory discovers a humanoid robot named Dorothy that's known to be a weapon of mass destruction, they get involved in a risky business deal which puts their lives at stake.;2092, the space sweep begins!;H1WYnJF1Pwo;/p9YDHJKvUoi7v2SCd3vLGPae1Xp.jpg;https://image.tmdb.org/t/p/original/p9YDHJKvUoi7v2SCd3vLGPae1Xp.jpg;14;True;False;False;False
9;tt3516378;253065;72;3075;73;수상한 그녀;[35, 14, 10402];['KR'];2014;124;['Shim Eun-kyung', 'Lee Jin-wook', 'Jung Jin-young', 'Park In-hwan', 'Sung Dong-il', 'Na Moon-hee', 'Hwang Jeong-min'];['Hwang Dong-hyuk'];Miss Granny;An unappreciated old granny magically turns 20 years old again and decides to make the most of her newfound youth.;She's back... in her twenties!;;/kQcSCLOxqJlRyqAPnj4B0UTXIfF.jpg;https://image.tmdb.org/t/p/original/kQcSCLOxqJlRyqAPnj4B0UTXIfF.jpg;13;True;False;False;False
10;tt14599938;662237;67;1887;79;새콤달콤;[35, 10749];['KR'];2021;101;['Jang Ki-yong', 'Chae Soo-bin', 'Krystal Jung', 'Lee Woo-je', 'Park Chul-min', 'Kim Mi-kyeong', 'Hwang Jeong-min'];['Lee Kae-byeok'];Sweet & Sour;Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive.;Did you think it would stay sweet forever? Then why is it so sour?;hZORUEZd_pg;/3yGwAPl6LWpi8QwHjwCMaqsPgNB.jpg;https://image.tmdb.org/t/p/original/3yGwAPl6LWpi8QwHjwCMaqsPgNB.jpg;14;True;False;False;False
11;tt8865580;543753;55;861;58;상류사회;[18];['KR'];2018;119;['Park Hae-il', 'Soo Ae', 'Yoon Je-moon', 'Ra Mi-ran', 'Lee Jin-wook', 'Kim Gyu-sun', 'Han Joo-young'];['Byun Hyuk'];High Society;The story of the journey of married couple up the social latter. The husband is professor at Seoul National University who is running for the National Assembly, and his wife is a painter.;Where the dirty dark shadows the glitz;;/jiNYN0LDfBllYAYOkT4NJPaOvuH.jpg;https://image.tmdb.org/t/p/original/jiNYN0LDfBllYAYOkT4NJPaOvuH.jpg;18;True;False;False;False
12;tt7299298;556509;63;3479;65;사바하;[80, 27, 9648];['KR'];2019;122;['Lee Jung-jae', 'Park Jeong-min', 'Lee Jae-In', 'Yoo Ji-tae', 'Jung Jin-young', 'Jin Sun-kyu', 'Lee Da-wit'];['Jang Jae-hyun'];Svaha: The Sixth Finger;Pastor Park is head of a religious investigation center that exposes cults and cult leaders. While looking into a suspicious new religion called ‘Deer Mount,’ he slowly uncovers clues that connect this cult to a series of mysterious cases of missing teenage girls when a body is found inside a damaged tunnel beams. He begins to uncover dark secrets surrounding this cult and its enforcer Na-han.;;sat1Esuf6UM;/yE6q03pfWg9xZ4a7MoeldDXMV5y.jpg;https://image.tmdb.org/t/p/original/yE6q03pfWg9xZ4a7MoeldDXMV5y.jpg;15;True;False;False;False
13;tt11777040;571785;63;4884;72;사냥의 시간;[28, 80, 18];['KR'];2020;135;['Lee Je-hoon', 'Ahn Jae-hong', 'Choi Woo-shik', 'Park Jeong-min', 'Park Hae-soo', 'Lee Hang-na', 'Seung Eui-yeol'];['Yoon Sung-hyun'];Time to Hunt;Four young men want to leave their dystopian world behind and go to a distant paradise to execute a money robbery, a daring act that will have unexpected consequences.;;dOXnWIzNyxg;/bkuuvDoPkOJpg0ZDzHkUWt8ZG5A.jpg;https://image.tmdb.org/t/p/original/bkuuvDoPkOJpg0ZDzHkUWt8ZG5A.jpg;16;True;False;False;False
14;tt2652476;226673;55;209;53;뽀로로 극장판 슈퍼썰매 대모험;[16, 10751, 5];['KR'];2013;77;['Chris Jai Alex', 'Anthony Anderson', 'Zhang Anqi', 'Drake Bell', 'Wu Di', 'Ham Su-jung', 'Jon Heder'];['Park Young-kyun'];Pororo: The Racing Adventure;Curious little penguin Pororo and his friends accidentally cause an airplane to make an emergency landing in their home of Pororo Village. On the airplane are some turtles being shipped to Northpia to deliver ice sleds, or racing ice cars. Nevertheless, Pororo and his friends believe that the turtles are racers, and the turtles end up giving the gang at Pororo Village some lessons and passing on the championship spirit. In the end, Pororo and his friends follow the turtles to Northpia to participate in the race. Upon arriving at icily beautiful Northpia's race, Pororo and his friends wind up unlikely front-runners, ahead of the polar bears, and make it to the finals. However, a more complicated course awaits Pororo and his friends- as does their strongest adversary yet.;;yX7J1C4K7R0;/5m0uQ82PFSCAQ1cUQvyyn5uDxCe.jpg;https://image.tmdb.org/t/p/original/5m0uQ82PFSCAQ1cUQvyyn5uDxCe.jpg;0;True;False;False;False
15;tt13058290;740996;75;5909;87;블랙핑크: 세상을 밝혀라;[99, 10402];['KR'];2020;79;['Lalisa Manoban', 'Park Chae-young', 'Kim Ji-soo', 'Jennie Kim', 'Teddy Park'];['Caroline Suh'];BLACKPINK: Light Up the Sky;Record-shattering Korean girl band BLACKPINK tell their story —  and detail the hard fought journey of the dreams and trials behind their meteoric rise.;The rise of a global phenomena.;7jx_vdvxWu0;/uKFTuQjWKE5bp9QRhxzBCBlbbE4.jpg;https://image.tmdb.org/t/p/original/uKFTuQjWKE5bp9QRhxzBCBlbbE4.jpg;10;True;False;False;False
16;tt7967580;485442;62;541;69;부라더;[35, 14];['KR'];2017;102;['Ma Dong-seok', 'Lee Dong-hwi', 'Lee Ha-nee', 'Jo Woo-jin', 'Song Young-chang', 'Song Sang-eun', 'Jung Jae-jin'];['Jang Yoo-jung'];The Bros;Reunited in their hometown for their father's funeral, two self-interested brothers meet a peculiar woman who shares a huge secret about their family.;Two brothers who never needed each other are now destined to be together!;qGUL1kabze4;/kvw9IDWN85gO8VRWscA6Xs4Le6i.jpg;https://image.tmdb.org/t/p/original/kvw9IDWN85gO8VRWscA6Xs4Le6i.jpg;14;True;False;False;False
17;tt8088944;488621;66;2736;67;반드시 잡는다;[80, 9648];['KR'];2017;110;['Baek Yoon-sik', 'Sung Dong-il', 'Bae Jong-ok', 'Son Jong-hak', 'Kim Hye-In', 'Jo Dal-hwan', 'Lee Kan-hie'];['Kim Hong-sun'];The Chase;After people in his town start turning up dead, a grumpy landlord is visited by a man who recounts an unsolved serial murder case from 30 years ago that may hold the clue to what is happening now.;There is a serial killer in our town.;bmREI4lKE8E;/dZPJ0b73HhbwMzeyucC56HUOOXh.jpg;https://image.tmdb.org/t/p/original/dZPJ0b73HhbwMzeyucC56HUOOXh.jpg;17;True;False;False;False
18;tt10927068;604343;50;63;58;박나래의 농염주의보;[35];['KR'];2019;62;['Park Na-rae'];['Kim Joo-hyung'];Park Na-rae: Glamour Warning;Korea's beloved comedian and favorite big sister figure talks sex, relationships and celebrity life. And she's sassier and dirtier than ever before.;;;/v9gsF1zuyQHI45fV3OBd2iYC5PO.jpg;https://image.tmdb.org/t/p/original/v9gsF1zuyQHI45fV3OBd2iYC5PO.jpg;17;True;False;False;False
19;tt6914542;497370;62;2899;62;마약왕;[28, 80, 18];['KR'];2018;139;['Song Kang-ho', 'Cho Jung-seok', 'Bae Doo-na', 'Kim So-jin', 'Kim Dae-myung', 'Lee Sung-min', 'Lee Hee-jun'];['Woo Min-ho'];The Drug King;Busan, South Korea, 1970s. Lee Doo-sam is a small-time smuggler. After helping a drug gang to smuggle meth, he falls into the dark crime world. Quick-witted and full of ambition, he eventually takes over the drug underworld and starts to lead a double life: a good community leader during the day but an infamous drug lord during the night.;He who was a criminal and a patriot;i7fxfyixMRA;/d3n0mUGIqISBjke1hrGVkF7P6CZ.jpg;https://image.tmdb.org/t/p/original/d3n0mUGIqISBjke1hrGVkF7P6CZ.jpg;17;True;False;False;False
20;tt8574252;530254;72;8514;75;마녀;[28, 9648];['KR'];2018;125;['Kim Da-mi', 'Cho Min-soo', 'Park Hee-soon', 'Choi Woo-shik', 'Go Min-si', 'Choi Jung-woo', 'Oh Mi-hee'];['Park Hoon-jung'];The Witch: Part 1. The Subversion;Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.;Everything changed after they appeared;eYJuGhT5nYs;/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg;https://image.tmdb.org/t/p/original/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg;17;True;False;False;False
21;tt9426186;557968;57;4089;53;리벤져;[28, 80, 53];['KR'];2018;102;['Bruce Khan', 'Park Hee-soon', 'Yoon Jin-seo', 'Kim In-kwon', 'Kim Na-yeon', 'Park Chul-min', 'Jeon Soo-jin'];['Lee Seung-Won'];Revenger;Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals.;;74-ek46BMV4;/7zUTOTCi5PfvboAOYFgDf6vejmr.jpg;https://image.tmdb.org/t/p/original/7zUTOTCi5PfvboAOYFgDf6vejmr.jpg;14;True;False;False;False
22;tt6830780;436994;62;3406;63;루시드 드림;[878, 53];['KR'];2017;101;['Go Soo', 'Sol Kyung-gu', 'Park Yoo-chun', 'Kang Hye-jung', 'Park In-hwan', 'Cheon Ho-jin', 'Jun Suk-ho'];['Kim Joon-Sung'];Lucid Dream;Dae-ho, an investigative journalist, seeks to track down the whereabouts of his son who was abducted three years ago. With the help of a detective and a psychiatrist friend, he will retrace his memory of the incident through the use of lucid dreaming techniques.;;yU0ySLiZP14;/wwvr6adqgIW2UIU78CDAHa3IKgg.jpg;https://image.tmdb.org/t/p/original/wwvr6adqgIW2UIU78CDAHa3IKgg.jpg;16;True;False;False;False
23;tt2070649;81481;81;13930;82;도가니;[18];['KR'];2011;125;['Gong Yoo', 'Jung Yu-mi', 'Kim Hyun-soo', 'Jung In-seo', 'Baek Seung-hwan', 'Jang Gwang', 'Kim Joo-ryoung'];['Hwang Dong-hyuk'];Silenced;Based on actual events that took place at Gwangju Inhwa School for the hearing-impaired, where young deaf students were the victims of repeated sexual assaults by faculty members over a period of five years in the early 2000s.;The hideous truth, concealed far too long.;vOxlmwYmjws;/mbMp0oIFmYnw0i5gzRoKt8cH5ve.jpg;https://image.tmdb.org/t/p/original/mbMp0oIFmYnw0i5gzRoKt8cH5ve.jpg;18;True;False;False;False
24;tt7160176;437081;68;2006;66;남한산성;[28, 18, 36];['KR'];2017;140;['Lee Byung-hun', 'Kim Yoon-seok', 'Park Hae-il', 'Go Soo', 'Park Hee-soon', 'Song Young-chang', 'Jo Woo-jin'];['Hwang Dong-hyuk'];The Fortress;Ancient Korea, 17th century. The powerful Khan of the Jurchen tribe of Manchuria, who fights the Ming dinasty to gain China, becomes the first ruler of the Qing dinasty and demands from King In-jo of Joseon to bow before him;;;;;;;;;
25;tt12792418;606523;67;5626;69;낙원의 밤;[28, 80, 18];['KR'];2020;131;['Um Tae-goo', 'Jeon Yeo-been', 'Cha Seung-won', 'Lee Ki-young', 'Park Ho-san', 'Hyun Bong-sik', 'Cho Dong-in'];['Park Hoon-jung'];Night in Paradise;An assassin named Tae-goo is offered a chance to switch sides with his rival Bukseong gang, headed by Chairman Doh. Tae-goo rejects the offer that results in the murder of his sister and niece. In revenge, Tae-goo brutally kills Chairman Doh and his men and flees to Jeju Island where he meets Jae-yeon, a terminally ill woman. Though, the henchman of the Bukseong gang, Executive Ma is mercilessly hunting Tae-goo to take revenge.;;y9XGC6iwgwM;/dYCWUAidqgakGETwZkfGxU7CWhL.jpg;https://image.tmdb.org/t/p/original/dYCWUAidqgakGETwZkfGxU7CWhL.jpg;18;True;False;False;False
26;tt7057496;488623;75;27402;80;기억의 밤;[9648, 53];['KR'];2017;108;['Kang Ha-neul', 'Kim Moo-yul', 'Moon Sung-keun', 'Na Young-hee', 'Nam Myung-ryeol', 'Lee Na-ra', 'Bae Seong-il'];['Jang Hang-jun'];Forgotten;Seoul, South Korea, 1997. When the young but extremely anxious student Jin-seok, his parents and his successful older brother Yoo-seok move to a new home, mysterious and frightening events begin to happen around them, unexplained events that threaten to ruin their seemingly happy lives. Unable to understand what is happening, Jin-seok wonders if he is losing his mind.;Locked. Erased. Controlled. Isolated. Blurred.;;/cBgj41y1RvmW1zJCEX0uNWL0UjW.jpg;https://image.tmdb.org/t/p/original/cBgj41y1RvmW1zJCEX0uNWL0UjW.jpg;15;True;False;False;False
27;tt6769508;435841;71;5142;74;강철비;[28, 18, 53];['KR'];2017;139;['Jung Woo-sung', 'Kwak Do-won', 'Kim Gab-soo', 'Kim Eui-sung', 'Lee Kyung-young', 'Jang Hyun-sung', 'Jo Woo-jin'];['Yang Woo-seok'];Steel Rain;Amid a coup, a North Korean agent escapes south with the country's injured leader in an attempt to keep him alive and prevent a Korean war.;The Coup Arose In The North;HIogf7UGMUY;/zCXpkcMAUxtOp55bWMpBZjpHr5g.jpg;https://image.tmdb.org/t/p/original/zCXpkcMAUxtOp55bWMpBZjpHr5g.jpg;16;True;False;False;False
28;tt13212006;737519;47;304;65;馗降 : 粽邪2;[27];['TW'];2020;104;['Hsu An-Chih', 'Vera Chen', 'Lee Kang-Sheng', 'Bor Jeng Chen', 'Yen Cheng-kuo', 'Jason Tsou', 'Hsia Yu-chiao'];['Liao Shih-Han'];The Rope Curse 2;"Jia-min, who was born sensitive to the paranormal, tries to summon ""Yi-A-Gu"" with two streamers. Huo-ge helps Jia-min subdue the spirit when the situation goes out of hand. Huo-ge possesses supernatural powers but lost his will to exorcise demons during a battle with the Thai Demon five years ago. As the wave of suicides continues, the village is thrown into chaos. Another battle is about to begin.";;2QkcVDRlAEI;/74MuudAjlX4gpQLnIhH35lAbx4q.jpg;https://image.tmdb.org/t/p/original/74MuudAjlX4gpQLnIhH35lAbx4q.jpg;17;True;False;False;False
29;tt9597190;575219;62;1600;64;飞驰人生;[35, 5];['CN'];2019;98;['Shen Teng', 'Johnny Huang', 'Yin Zheng', 'Winston Chao', 'Tian Yu', 'Yin Fang', 'Zhang Benyu'];['Han Han'];Pegasus;Zhang Chi, a hubris and dominating six-time racing champion, falls from grace following a crisis. After a five-year suspension from the motorsport, the now single-father to a six-year-old boy throws down the gauntlet once again.;;Ue3dLlHPWiY;/dcO5Nt5EZ6bAbDogIs47dJOMwV3.jpg;https://image.tmdb.org/t/p/original/dcO5Nt5EZ6bAbDogIs47dJOMwV3.jpg;10;True;False;False;False
30;tt3044248;210498;59;466;59;飛虎出征;[35];['HK'];2013;94;['Chapman To', 'Shawn Yue', 'Matt Chow Hoi-Kwong', 'Derek Tsang', 'Lau On-Kei', 'Dada Chan', 'Liu Anqi'];['Gary Mak'];SDU: Sex Duties Unit;The Special Duties Unit (SDU) is an elite paramilitary tactical unit of the Hong Kong Police Force and is considered one of the world's finest in its role. But being the best carries its own burdens. Like everyone else, they go through troubles with love, with family and with their jobs. And sometimes they get horny.  This touching story is about Special Duties Unit Team B and their trip to Macau for a weekend of unadulterated debauchery.;;;/5NgsDJhQVwDqrz8rhHuxwan58w7.jpg;https://image.tmdb.org/t/p/original/5NgsDJhQVwDqrz8rhHuxwan58w7.jpg;18;True;False;False;False
31;tt1611840;41980;58;458;65;飛砂風中轉;[28, 35, 80];['HK'];2010;95;['Ekin Cheng Yee-Kin', 'Jordan Chan', 'Michelle Ye', 'Alex Fong', 'Candice Yu', 'Wilfred Lau', 'Conroy Chan'];['Felix Chong Man-Keung'];Once a Gangster;Roast Pork joins the triad as a young man and ends up becoming a trusted lieutenant of boss Kerosene. However, his true passion is in his successful chain of restaurants, his loving wife, and his two children. So when Kerosene wants to promote his trusted right hand man to the top of the organization as a way to take on his financial debts, it's understandable why Roast Pork would want to refuse. Roast Pork comes up with an intricate scheme with his men that would take himself out of the running, but Kerosene's intervention causes it to fail. When all hopes appears to be lost, lifelong gangster Sparrow is released from jail after serving a 20-year sentence for committing a gang-related murder that earned him a guarantee for the leader spot. However, Sparrow has made his own plans to stay out of the gang, setting off a battle of wits between the two men.;;M77DgdQW_bM;/uAS8a3YT8TUSm4pp3MMemGlsNDv.jpg;https://image.tmdb.org/t/p/original/uAS8a3YT8TUSm4pp3MMemGlsNDv.jpg;17;True;False;False;False
32;tt0439630;16411;64;8228;66;頭文字D;[28, 18];['HK', 'JP'];2005;107;['Jay Chou', 'Anne Suzuki', 'Jordan Chan', 'Shawn Yue', 'Anthony Wong', 'Kenny Bee', 'Chapman To'];['Andrew Lau', 'Alan Mak'];Initial D;After winning his first competition, Takumi focuses his attention on drift racing, a sport he has unknowingly perfected while delivering tofu in his father's Toyota AE86.;;zaLOUsz326Q;/6UfOCbfmhyqdjP1zzRFmbiPCViE.jpg;https://image.tmdb.org/t/p/original/6UfOCbfmhyqdjP1zzRFmbiPCViE.jpg;10;True;False;False;False
33;tt6423578;443526;49;279;43;靓汤;[53];['SG'];2015;83;['Vivienne Tseng', 'William Lawandi', 'Angeline Yap', 'Esther Goh', 'Alan Tan', 'Vincent Tee', 'Tracer Wong'];['Sam Loh'];Lang Tong;Zach (William Lawandi), a remorseless serial womaniser and con man, meets his match in Li Ling (Vivienne Tseng), an alluring and well-to-do woman who makes a wicked bowl of pork rib soup. Things take an unexpected turn when Zach meets Li Ling's younger sister, the drop-dead gorgeous Li Er (Angeline Yap). Soon enough, Zach turns his lecherous attentions towards Li Er, and they begin an affair behind Li Ling's back. Li Er convinces Zach to help her execute a heinous plot to murder her older sister, whom she blames for causing her mother's death. However, things are not as simple as they seem.;;ULK1yd7lYHI;/gMubsi8VaDPcicAFI4jCetZkciJ.jpg;https://image.tmdb.org/t/p/original/gMubsi8VaDPcicAFI4jCetZkciJ.jpg;18;True;False;False;False
34;tt0446059;7549;76;74752;75;霍元甲;[28, 1, 18];['CN', 'HK'];2006;103;['Jet Li', 'Sun Li', 'Dong Yong', 'Shido Nakamura', 'Pau Hei-Ching', 'Chen Zhihui', 'Ting Leung'];['Ronny Yu'];Fearless;Huo Yuan Jia became the most famous martial arts fighter in all of China at the turn of the 20th Century. Huo faced personal tragedy but ultimately fought his way out of darkness, defining the true spirit of martial arts and also inspiring his nation. The son of a great fighter who didn't wish for his child to follow in his footsteps, Huo resolves to teach himself how to fight - and win.;Mastering others is strength. Mastering yourself makes you fearless.;d1SSn64xeTg;/yKJ7rjIwOa8XvACELo9eV8IvMPb.jpg;https://image.tmdb.org/t/p/original/yKJ7rjIwOa8XvACELo9eV8IvMPb.jpg;13;True;False;False;False
35;tt10883506;622951;76;7129;76;陽光普照;[80, 18];['TW'];2019;155;['Yi-Wen Chen', 'Shu-qin Ke', 'Chien-Ho Wu', 'Apple Wu', 'Greg Hsu', 'Guan-Ting Liu', 'Ivy Yin'];['Chung Mong-Hong'];A Sun;A family of four fractures under the weight of unmet expectations, unexpected tragedy, and uncompromising pride.;;y5-FEtJTg44;/j99jv5IhIKUkGDv3PWSjb234YR7.jpg;https://image.tmdb.org/t/p/original/j99jv5IhIKUkGDv3PWSjb234YR7.jpg;16;True;False;False;False
36;tt5607028;426285;52;19348;53;鋼の錬金術師;[28, 12, 14];['JP'];2017;135;['Ryosuke Yamada', 'Tsubasa Honda', 'Dean Fujioka', 'Ryuta Sato', 'Misako Renbutsu', 'Yo Oizumi', 'Kenjiro Ishimaru'];['Fumihiko Sori'];Fullmetal Alchemist;Two alchemist brothers go on a quest for the Philosopher's Stone after an attempt to revive their dead mother goes horribly wrong.;;asTxh9kuEvE;/lb7cBhlldS69EquMMGq2thtupZT.jpg;https://image.tmdb.org/t/p/original/lb7cBhlldS69EquMMGq2thtupZT.jpg;13;True;False;False;False
37;tt4537986;372782;52;3082;57;追捕;[28, 80, 53];['HK', 'CN'];2017;106;['Zhang Hanyu', 'Masaharu Fukuyama', 'Ha Ji-won', 'Qi Wei', 'Jun Kunimura', 'Angeles Woo', 'Yasuaki Kurata'];['John Woo'];Manhunt;Accused of a murder he didn't commit, a prosecutor sets out on a mission to clear his name.;;1RqQr-nUy18;/j7t95BZbnoUZ00qRfAMihj4KE8y.jpg;https://image.tmdb.org/t/p/original/j7t95BZbnoUZ00qRfAMihj4KE8y.jpg;16;True;False;False;False
38;tt3173512;220576;50;179;40;超級經理人;[35];['HK'];2013;99;['Chapman To', 'Charlene Choi', 'Yunxiang Gao', 'Deep Ng', 'Wong Cho-lam', 'Gillian Chung', 'Yumiko Cheng'];['Fung Chih-chiang'];The Midas Touch;Successful debt collector Chiu takes pity on a group of wannabe pop starlets when he goes to collect from the agency they are signed with. Naively thinking that he can do a better job in launching their careers, Chiu takes over the company in lieu of the debt but starts to realize that he may have bitten off more than he can chew. Hoping that things might change with a more strategic approach, he hires experienced talent manager Suen but with money running low and the company on the brink of bankruptcy, a dejected Chiu is soon ready to admit that his Midas touch has run out until a Korean showbiz entity expresses interest in the girls.;;LTDB7IXyZnA;/k6VnN5levI696DTcDhjjy1cNNOy.jpg;https://image.tmdb.org/t/p/original/k6VnN5levI696DTcDhjjy1cNNOy.jpg;13;True;False;False;False
39;tt3614922;315509;56;1166;52;赤道;[28, 80, 18];['HK'];2015;118;['Jacky Cheung', 'Nick Cheung', 'Shawn Yue', 'Chang Chen', 'Wang Xueqi', 'Ji Jin-hee', 'Choi Si-won'];['Sunny Luk', 'Leung Lok Man'];Helios;"Wanted criminal ""Helios"" and his assistant stole a quantity of uranium and plan to produce weapons of mass destruction. They are planning to trade with a terrorist organization in Hong Kong. Chief Inspector Lee Yinming and Inspector Fan Kaming lead the Counter Terrorism Response Unit of the Hong Kong Police Force. Along with a Chinese senior official, a physics professor, and two South Korean weapon experts, they hope to defuse a crisis sufficient to destroy the world.";;wOR0gREF894;/iSPiiorStTUgOJjxhCi3Q8csA7c.jpg;https://image.tmdb.org/t/p/original/iSPiiorStTUgOJjxhCi3Q8csA7c.jpg;16;True;False;False;False
40;tt8443704;524087;74;5687;73;誰先愛上他的;[35, 18];['TW'];2018;99;['Hsieh Ying Shiuan', 'Roy Chiu', 'Joseph Huang', 'Spark Chen', 'Ai-Lun Kao', 'Fang Wan', 'Danny Liang'];['Mag Hsu', 'Chih-yen Hsu'];Dear Ex;When Sanlian's ex-husband passes away, she discovers he has altered his insurance policy, cutting out their son in favor of a stranger named Jay.;Is hate easier to heal than love?;cZuDMECORFE;/3rRUp4WZdvt4LfdXIWL0qmFv9UI.jpg;https://image.tmdb.org/t/p/original/3rRUp4WZdvt4LfdXIWL0qmFv9UI.jpg;13;True;False;False;False
41;tt1330525;18060;68;2110;68;証人;[28, 53];['HK'];2008;109;['Nicholas Tse', 'Nick Cheung', 'Zhang Jingchu', 'Miao Pu', 'Sherman Chung', 'Zhang He', 'Lau Kong'];['Dante Lam'];The Beast Stalker;Sergeant Tong is wracked with guilt after he unwittingly kills a young girl whilst capuring a criminal named Cheung. When the girl's sister is later kidnapped in a ploy to get Cheung released, Sergeant Tong vows to find and rescue her before she comes to harm.;;CayVm-cgmfs;/hlaIVAyQc2Wo5AIpprYIkpbirAT.jpg;https://image.tmdb.org/t/p/original/hlaIVAyQc2Wo5AIpprYIkpbirAT.jpg;15;True;False;False;False
